RESPOND_ID,EXAMIN_BEGIN_DE,UTILIIZA_MOBILE_APLCTN_MUSIC_PBLPRFR_K_IDOL_AT,UTILIIZA_MOBILE_APLCTN_GAME_AT,UTILIIZA_MOBILE_APLCTN_PHT_AT,UTILIIZA_MOBILE_APLCTN_BRDCST_VIDO_AT,UTILIIZA_MOBILE_APLCTN_CMC_WEBTOON_AT,UTILIIZA_MOBILE_APLCTN_SEARCH_PORTAL_AT,UTILIIZA_MOBILE_APLCTN_FNC_AT,UTILIIZA_MOBILE_APLCTN_ADVANTK_AT,UTILIIZA_MOBILE_APLCTN_TOUR_AT,UTILIIZA_MOBILE_APLCTN_FOOD_ORDER_AT,UTILIIZA_MOBILE_APLCTN_GBRSTRNT_RECOMEND_RESVE_AT,UTILIIZA_MOBILE_APLCTN_SHOPNG_AT,UTILIIZA_MOBILE_APLCTN_WRKOT_AT,UTILIIZA_MOBILE_APLCTN_EWALLET_AT,UTILIIZA_MOBILE_APLCTN_CLEAN_DCCS_AT,UTILIIZA_MOBILE_APLCTN_ESTT_AT,UTILIIZA_MOBILE_APLCTN_HSPTL_PHARM_MEDIC_SEARCH_AT,UTILIIZA_MOBILE_APLCTN_USEGT_AT,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,HSHLD_INCOME_DGREE_NM,OCCP_NM,ANSWRR_OC_AREA_NM
15261,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,"1,000만원 이상",전문직,경기
15262,20231101,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,30대,기혼,400만원,판매/서비스직,경기
15263,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,500만원,기술직,경남
15264,20231101,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,F,30대,미혼 / 비혼,200만원,기술직,경기
15265,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,200만원,대학생,경남
15266,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,100만원 미만,무직,경남
15267,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,"1,000만원 이상",대학생,경기
15269,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,600만원,사무직,부산
15272,20231101,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,F,20대,미혼 / 비혼,모름,사무직,서울
15275,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,300만원,대학생,서울
15276,20231101,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,F,30대,기혼,300만원,전업주부,경남
15277,20231101,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,N,M,30대,기혼,300만원,사무직,경기
15278,20231101,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,M,30대,기혼,600만원,기술직,대전
15279,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,700만원,사무직,전북
15283,20231101,N,N,N,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,M,30대,기혼,500만원,사무직,경기
15284,20231101,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,F,20대,미혼 / 비혼,모름,대학생,서울
15287,20231101,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,M,30대,기혼,모름,기타,전북
15290,20231101,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,F,30대,미혼 / 비혼,500만원,사무직,경남
15293,20231101,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,F,30대,미혼 / 비혼,600만원,기술직,울산
15295,20231101,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,M,10대,미혼 / 비혼,모름,고등학생,서울
15296,20231101,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,F,30대,미혼 / 비혼,100만원 미만,무직,부산
15297,20231101,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,F,30대,기혼,600만원,사무직,경북
15298,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,500만원,기술직,제주
15300,20231101,N,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,F,30대,미혼 / 비혼,300만원,사무직,경기
15301,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,M,30대,기혼,300만원,전문직,경기
15302,20231101,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,F,20대,미혼 / 비혼,300만원,사무직,서울
15304,20231101,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,M,30대,기혼,400만원,기술직,광주
15306,20231101,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,M,30대,미혼 / 비혼,800만원,판매/서비스직,충남
15307,20231101,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,F,30대,미혼 / 비혼,500만원,일반작업직,경남
15308,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,M,30대,미혼 / 비혼,"1,000만원 이상",기술직,서울
15309,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,F,30대,기혼,400만원,기타,대전
15311,20231101,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,M,30대,기혼,600만원,기술직,서울
15314,20231101,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,F,30대,기혼,500만원,자영업,강원
15315,20231101,N,N,Y,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,M,30대,기혼,800만원,경영/관리직,경기
15318,20231101,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,F,10대,미혼 / 비혼,700만원,대학생,대구
15320,20231101,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,M,30대,미혼 / 비혼,200만원,자영업,서울
15321,20231101,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,700만원,재수/입시/유학 준비,전북
15322,20231101,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,F,30대,기혼,800만원,사무직,서울
15323,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,모름,사무직,서울
15325,20231101,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,F,30대,기혼,300만원,전업주부,경기
15326,20231101,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,M,30대,기혼,300만원,기능/숙련공,전남
15328,20231101,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,M,30대,미혼 / 비혼,400만원,기술직,경기
15330,20231101,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,F,30대,미혼 / 비혼,"1,000만원 이상",사무직,경기
15331,20231101,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,F,30대,기혼,800만원,사무직,경기
15333,20231101,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,F,30대,미혼 / 비혼,600만원,사무직,서울
15334,20231101,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,F,30대,미혼 / 비혼,400만원,사무직,인천
15335,20231101,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,F,30대,미혼 / 비혼,300만원,기술직,서울
15336,20231101,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,M,50대,기혼,모름,전문직,충남
15337,20231101,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,F,20대,미혼 / 비혼,300만원,기술직,서울
15338,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,M,30대,기혼,"1,000만원 이상",판매/서비스직,경기
15339,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,F,30대,미혼 / 비혼,300만원,사무직,서울
15340,20231101,N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,F,30대,미혼 / 비혼,400만원,일반작업직,부산
15342,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,F,20대,미혼 / 비혼,300만원,사무직,강원
15343,20231101,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,F,30대,기혼,모름,전업주부,충북
15345,20231101,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,M,30대,기혼,400만원,자영업,경북
15346,20231101,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,F,30대,미혼 / 비혼,700만원,사무직,울산
15349,20231101,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,Y,Y,F,30대,"기타(이혼, 사별 등)",200만원,판매/서비스직,부산
15350,20231101,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,F,30대,기혼,800만원,전업주부,서울
15351,20231101,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,M,30대,미혼 / 비혼,"1,000만원 이상",사무직,서울
15354,20231101,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,30대,미혼 / 비혼,200만원,판매/서비스직,경기
15358,20231101,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,200만원,사무직,서울
15359,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,F,30대,기혼,600만원,전업주부,세종
15360,20231101,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,F,30대,미혼 / 비혼,700만원,사무직,광주
15361,20231101,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,Y,F,30대,기혼,400만원,전업주부,경기
15366,20231101,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,F,30대,미혼 / 비혼,400만원,기술직,울산
15369,20231101,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,M,30대,미혼 / 비혼,800만원,자영업,서울
15370,20231101,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,F,30대,기혼,"1,000만원 이상",사무직,경기
15371,20231101,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,모름,사무직,대구
15373,20231101,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,F,30대,기혼,300만원,전업주부,충남
15374,20231101,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,F,30대,미혼 / 비혼,모름,무직,강원
15375,20231101,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,F,30대,기혼,"1,000만원 이상",사무직,경기
15376,20231101,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,F,30대,미혼 / 비혼,300만원,사무직,강원
15377,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,500만원,기술직,충북
15379,20231101,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,30대,미혼 / 비혼,200만원,무직,전남
15380,20231101,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,300만원,사무직,광주
15383,20231101,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,M,30대,기혼,500만원,사무직,서울
15384,20231101,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,F,30대,미혼 / 비혼,300만원,자영업,세종
15389,20231101,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,F,30대,기혼,"1,000만원",기술직,충남
15390,20231101,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,F,30대,미혼 / 비혼,"1,000만원 이상",사무직,서울
15391,20231101,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,F,30대,기혼,500만원,전업주부,경남
15392,20231101,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,F,30대,"기타(이혼, 사별 등)",300만원,사무직,제주
15393,20231101,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,F,30대,미혼 / 비혼,모름,"자유직 (예술가, 종교인 등)",경기
15394,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,700만원,사무직,경남
15398,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,200만원,사무직,서울
15401,20231101,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,F,50대,기혼,"1,000만원",자영업,충북
15407,20231101,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,10대,미혼 / 비혼,400만원,기타,경남
15408,20231101,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,30대,기혼,500만원,기술직,경기
15411,20231101,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,F,30대,기혼,600만원,전문직,부산
15412,20231101,N,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,F,50대,기혼,700만원,일반작업직,광주
15414,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,200만원,"자유직 (예술가, 종교인 등)",대구
15415,20231101,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,F,60대 이상,기혼,모름,전업주부,경기
15416,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,500만원,전업주부,경기
15418,20231101,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,F,30대,미혼 / 비혼,300만원,사무직,서울
15419,20231101,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,F,50대,미혼 / 비혼,300만원,판매/서비스직,서울
15420,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,700만원,전업주부,충북
15423,20231101,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,"1,000만원 이상",사무직,서울
15424,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,600만원,기능/숙련공,서울
15426,20231101,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,F,30대,미혼 / 비혼,500만원,사무직,경기
15427,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,모름,무직,부산
15429,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,F,30대,미혼 / 비혼,300만원,기술직,충남
15430,20231101,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,F,30대,기혼,600만원,사무직,경기
15433,20231101,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,F,30대,미혼 / 비혼,300만원,기타,전북
15434,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,모름,자영업,경기
15435,20231101,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,F,30대,미혼 / 비혼,400만원,사무직,전북
15436,20231101,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,30대,기혼,400만원,전업주부,대전
15438,20231101,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,F,30대,기혼,500만원,자영업,전북
15439,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,모름,무직,서울
15441,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,200만원,"자유직 (예술가, 종교인 등)",광주
15442,20231101,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,F,30대,미혼 / 비혼,500만원,사무직,경남
15444,20231101,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,300만원,기능/숙련공,전북
15445,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,"기타(이혼, 사별 등)",600만원,전업주부,경기
15446,20231101,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,모름,자영업,서울
15447,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,F,30대,미혼 / 비혼,300만원,사무직,서울
15451,20231101,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,모름,사무직,대구
15452,20231101,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,F,30대,기혼,300만원,사무직,충북
15454,20231101,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,F,50대,기혼,500만원,자영업,광주
15456,20231101,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,50대,기혼,300만원,전업주부,경기
15457,20231101,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,M,30대,미혼 / 비혼,800만원,기술직,경기
15460,20231101,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,M,20대,미혼 / 비혼,"1,000만원 이상",자영업,경기
15461,20231101,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,700만원,기술직,제주
15464,20231101,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,F,50대,"기타(이혼, 사별 등)",400만원,전업주부,경기
15470,20231101,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,F,30대,미혼 / 비혼,200만원,판매/서비스직,인천
15471,20231101,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,F,30대,기혼,600만원,사무직,서울
15472,20231101,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,400만원,기타,경북
15473,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,900만원,기술직,경기
15474,20231101,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,300만원,사무직,서울
15475,20231101,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,F,30대,기혼,500만원,전업주부,전북
15477,20231101,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,F,30대,"기타(이혼, 사별 등)","1,000만원 이상",사무직,충북
15478,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,500만원,기술직,서울
15479,20231101,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,F,30대,미혼 / 비혼,300만원,기술직,경기
15480,20231101,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,F,30대,미혼 / 비혼,200만원,사무직,경기
15481,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,300만원,자영업,인천
15484,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,900만원,전문직,대전
15487,20231101,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,F,50대,미혼 / 비혼,400만원,사무직,경북
15489,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,"1,000만원 이상",기능/숙련공,울산
15492,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,800만원,자영업,경남
15493,20231101,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,500만원,판매/서비스직,서울
15499,20231101,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,F,30대,기혼,600만원,사무직,경북
15503,20231101,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,F,30대,미혼 / 비혼,200만원,사무직,강원
15505,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,300만원,자영업,경기
15509,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,30대,미혼 / 비혼,300만원,무직,경북
15510,20231101,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,F,30대,기혼,800만원,사무직,강원
15512,20231101,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,F,20대,미혼 / 비혼,800만원,대학생,경기
15513,20231101,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,F,30대,기혼,200만원,전업주부,경기
15514,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,"1,000만원 이상",경영/관리직,인천
15515,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,모름,사무직,인천
15516,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,F,30대,기혼,800만원,사무직,경기
15518,20231101,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,M,30대,미혼 / 비혼,"1,000만원 이상",판매/서비스직,서울
15521,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,F,20대,미혼 / 비혼,300만원,사무직,강원
15522,20231101,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,F,30대,기혼,800만원,사무직,울산
15525,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,200만원,기능/숙련공,경기
15527,20231101,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,F,30대,미혼 / 비혼,600만원,무직,서울
15528,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,M,30대,기혼,400만원,기능/숙련공,경기
15531,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,F,30대,미혼 / 비혼,400만원,사무직,서울
15533,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,F,20대,미혼 / 비혼,400만원,판매/서비스직,인천
15535,20231101,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,N,F,30대,기혼,700만원,기술직,서울
15536,20231101,N,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,F,20대,기혼,200만원,사무직,경남
15537,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,800만원,전업주부,경기
15539,20231101,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,300만원,사무직,충북
15542,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,300만원,전업주부,인천
15544,20231101,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,Y,F,50대,기혼,900만원,사무직,서울
15546,20231101,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,F,30대,기혼,200만원,기술직,강원
15547,20231101,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,F,30대,기혼,600만원,판매/서비스직,광주
15550,20231101,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,F,10대,미혼 / 비혼,400만원,고등학생,부산
15551,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,300만원,전업주부,경남
15553,20231101,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,F,30대,기혼,600만원,사무직,울산
15554,20231101,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,F,50대,기혼,600만원,전업주부,경기
15555,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,300만원,전업주부,경기
15556,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,M,30대,"기타(이혼, 사별 등)",300만원,기술직,경북
15558,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,700만원,기술직,경북
15559,20231101,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,F,30대,기혼,200만원,전업주부,서울
15563,20231101,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,M,30대,미혼 / 비혼,300만원,기술직,서울
15572,20231101,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,F,50대,기혼,200만원,전업주부,경기
15582,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,700만원,전업주부,경기
15583,20231101,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,F,30대,미혼 / 비혼,600만원,대학생,충남
15584,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,기혼,400만원,전업주부,충남
15586,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,기혼,300만원,자영업,부산
15591,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,미혼 / 비혼,모름,사무직,경기
